News Source,URL,Title,Month,Polarity,Subjectivity
foxnews.com,https://www.foxnews.com/politics/biden-bruce-reed-deputy-chief-of-staff-squad-opposition,"Biden names Bruce Reed, moderate fiercely opposed by 'Squad,' progressives, as deputy chief of staff",Dec 2020,0.07955620030088115,0.41355791962174937
foxnews.com,https://www.foxnews.com/politics/hunter-biden-probe-attorney-general-candidates-psaki,Biden will not discuss Hunter Biden probe with attorney general candidates: Psaki,Dec 2020,0.058279220779220785,0.4566558441558442
foxnews.com,https://www.foxnews.com/politics/bidens-health-and-human-services-pick-has-no-public-health-experience,Biden's Health and Human Services pick has no public health experience,Dec 2020,0.12656300615484292,0.40446226109491423
foxnews.com,https://www.foxnews.com/politics/nikki-haley-americans-woke-left-biden-president,Nikki Haley says Americans should be worried about ‘woke left’ when Biden is president,Dec 2020,0.07717148442954894,0.3244937857841084
foxnews.com,https://www.foxnews.com/politics/biden-team-refuses-questions-hunter,Reporters grow frustrated as Biden team refuses questions,Dec 2020,0.08287687802393688,0.43213316639787214
foxnews.com,https://www.foxnews.com/politics/biden-vows-to-restore-americas-global-leadership,Biden calls transition ‘obstruction’ by Defense Department irresponsible,Dec 2020,0.056964285714285724,0.3397142857142857
foxnews.com,https://www.foxnews.com/politics/democrat-manchin-opposed-biden-surgeon-general-pick-obama,Democrat Joe Manchin opposed Biden surgeon general pick under Obama,Dec 2020,0.07929292929292928,0.4651515151515153
foxnews.com,https://www.foxnews.com/politics/black-lives-matter-biden-doj-meeting,Black Lives Matter calls out Biden for excluding them from meeting,Dec 2020,0.030952380952380964,0.3373015873015873
foxnews.com,https://www.foxnews.com/opinion/joe-biden-electoral-college-win-great-reset-agenda-justin-haskins,"Justin Haskins: Joe Biden's Electoral College win is a big deal, so is his scary 'Great Reset' agenda",Dec 2020,0.18764557839360996,0.4572171376305234
foxnews.com,https://www.foxnews.com/politics/consulting-firm-biden-cabinet-scrubs-china-website,Consulting firm linked to Biden's cabinet scrubs China work from website,Dec 2020,0.031300813008130084,0.342479674796748
foxnews.com,https://www.foxnews.com/politics/biden-transition-facebook-google-twitter,"Republicans slam Big Tech additions to Biden team, say Silicon Valley works 'hand in glove' with Democrats",Dec 2020,0.09416937229437228,0.2953192640692641
foxnews.com,https://www.foxnews.com/politics/naacp-biden-rahm-emanuel-rumors,NAACP warns Biden over Rahm Emanuel rumors,Dec 2020,0.11232428765264586,0.4501157847127996
foxnews.com,https://www.foxnews.com/media/msnbc-cnn-biden-transparency-foot-injury,Hyperpartisan CNN heaps praise on Biden team's transparency: 'No B.S.' about injury,Dec 2020,0.02094606782106782,0.31264430014430017
foxnews.com,https://www.foxnews.com/us/joe-biden-kamala-harris-double-down-on-controversial-cabinet-pick-neera-tanden,"Biden, Harris double down on controversial Cabinet pick Neera Tanden",Dec 2020,0.1821373071373072,0.38711011211011215
foxnews.com,https://www.foxnews.com/politics/china-hunter-biden-eric-swalwell-beirelationship-beijing,"US-China tensions worsen with Hunter Biden, Eric Swalwell revelations: GOP lawmakers",Dec 2020,0.052326592737551636,0.3053761687323331
foxnews.com,https://www.foxnews.com/politics/biden-trump-covid-stimulus-direct-payments,Biden calls on Trump to sign COVID relief bill amid battle over direct payments,Dec 2020,0.05199535032868365,0.4672566939233605
foxnews.com,https://radio.foxnews.com/2020/12/14/rep-ken-buck-joe-biden-could-be-subject-to-blackmail-because-of-hunter-biden/,Rep. Ken Buck: Joe Biden Could Be “Subject To Blackmail” Because Of Hunter Biden,Dec 2020,0.0749810606060606,0.4064299242424242
foxnews.com,https://www.foxnews.com/opinion/biden-disses-black-lives-matter-voters-liz-peek,Liz Peek: Biden disses Black Lives Matter and he'll fail Black voters. Here's how,Dec 2020,0.08023855858718243,0.4545803381124481
foxnews.com,https://www.foxnews.com/politics/biden-doj-police-departments-systemic-misconduct,Biden to use DOJ to crack down on police departments engaged in 'systemic misconduct',Dec 2020,0.10525030525030524,0.4494036717251003
foxnews.com,https://www.foxnews.com/opinion/biden-foreign-policy-national-security-fred-fleitz,Fred Fleitz: Biden's 'back to the Obama years' foreign policy will weaken US national security,Dec 2020,0.06134488870709344,0.4973139721171216
foxnews.com,https://www.foxnews.com/opinion/biden-china-4-reasons-trusted-protect-liz-peek,Liz Peek: Biden and China – 4 reasons he can't be trusted to protect US from Beijing,Dec 2020,0.04372230710466003,0.3463649096002036
foxnews.com,https://www.foxnews.com/politics/biden-urges-taking-coronavirus-vaccine-and-wearing-masks-but-says-they-shouldnt-be-mandatory,"Biden urges taking coronavirus vaccine, wearing masks but says they shouldn’t be mandatory",Dec 2020,0.00641511266511267,0.5031948606948606
foxnews.com,https://www.foxnews.com/politics/trump-surprised-25-house-republicans-biden-demands-who,"Trump ‘surprised’ congressional Republicans say Biden is president-elect, demands to know who",Dec 2020,0.05701388888888888,0.5319444444444443
foxnews.com,https://www.foxnews.com/politics/biden-agricultural-secretary-pick-made-1m-a-year-off-struggling-farmers,Biden agricultural secretary pick made $1M a year off struggling farmers,Dec 2020,0.07144973544973547,0.3752433862433862
foxnews.com,https://www.foxnews.com/media/april-ryan-journalists-shouldnt-expose-biden-contradictions,"CNN's April Ryan suggests journalists shouldn't expose Biden's contradictions, use leaked recordings",Dec 2020,0.014668560606060609,0.3691595643939393
foxnews.com,https://www.foxnews.com/media/journalists-fawning-biden-20-most-mortifying-media-moments-2020,Journalists fawning over Biden tops ‘20 most mortifying media moments’ of 2020,Dec 2020,0.04572136458928912,0.4795722097608889
foxnews.com,https://www.foxnews.com/media/jill-biden-doctor-wall-street-journal-editor-liberal-backlash,Wall Street Journal editor defends paper amid liberal backlash for urging Jill Biden to ditch 'doctor' title,Dec 2020,-0.03628848003848004,0.42577561327561336
foxnews.com,https://www.foxnews.com/politics/2020-presidential-election-joe-biden-donald-trump-patrick-basham-mark-levin,"Patrick Basham explains why Biden victory 'not statistically impossible, but ... statistically implausible'",Dec 2020,0.14947436630455502,0.469725176291214
foxnews.com,https://www.foxnews.com/politics/biden-cabinet-michelle-lujan-grisham-interior,"Gov. Michelle Lujan Grisham turned down Biden administration post, sources say",Dec 2020,0.0932206682206682,0.2751942501942502
foxnews.com,https://www.foxnews.com/politics/biden-covid-19-relief-package-lame-duck-period-likely-just-a-start,Biden says coronavirus relief package during lame-duck period likely 'just a start',Dec 2020,0.1675595238095238,0.3217261904761905
foxnews.com,https://www.foxnews.com/politics/jennifer-granholm-russia-collusion-narrative-biden-energy-secretary,"Biden Cabinet pick Jennifer Granholm promoted 'pee tape,' Russian collusion claims",Dec 2020,0.09036796536796536,0.337012987012987
foxnews.com,https://www.foxnews.com/politics/bidens-hhs-frontrunners-say-gun-control-is-a-health-issue,Biden's HHS frontrunners say gun control is a health issue,Dec 2020,0.09158456486042693,0.3552134646962233
foxnews.com,https://www.foxnews.com/politics/60-of-voters-view-bidens-2020-presidential-victory-as-legitimate-poll-finds,"60% of voters view Biden's 2020 presidential victory as legitimate, poll finds",Dec 2020,0.1529220779220779,0.4109307359307359
foxnews.com,https://www.foxnews.com/media/acostas-admission-easier-biden-vendetta-kurtz,Going easy on Biden shows Acosta's 'personal vendetta' against Trump: Kurtz,Dec 2020,0.052830841638981184,0.5086378737541529
foxnews.com,https://www.foxnews.com/politics/house-dems-squad-biden-death-penalty,Dozens of House Democrats join 'Squad' in demanding Biden end death penalty,Dec 2020,0.018026418026418016,0.4426379176379176
foxnews.com,https://www.foxnews.com/media/biden-transition-disables-zoom-chat-function-lack-questions,Biden transition team disables Zoom chat for journalists: Reporter,Dec 2020,0.03366666666666668,0.354
foxnews.com,https://www.foxnews.com/politics/biden-mum-on-rep-swalwells-links-to-suspected-chinese-spy,Biden mum on Rep. Swalwell's links to suspected Chinese spy,Dec 2020,0.10598366477272728,0.3088778409090909
foxnews.com,https://www.foxnews.com/lifestyle/major-biden-white-house-dogs-cat-presidents,"'Major' news for White House as Biden to bring dogs, new cat: Why pets play 'important role' for presidents",Dec 2020,0.1665711739241151,0.3541809905780493
foxnews.com,https://www.foxnews.com/transcript/biden-emphatic-his-attorney-general-will-run-independent-justice-department-incoming-press-secretary,Biden ‘emphatic’ his attorney general will run independent Justice Department: incoming press secretary,Dec 2020,0.10522881578057376,0.4282309422348488
foxnews.com,https://www.foxnews.com/politics/josh-hawley-to-object-electoral-college-certification-jan-6,Hawley says he'll object to Electoral College certification of Biden victory on Jan. 6,Dec 2020,0.04783018867924528,0.4063522012578616
foxnews.com,https://www.foxnews.com/opinion/biden-administration-priorities-electoral-college-doug-schoen,Doug Schoen: Biden will face grave challenges as president — here are a few and what to expect,Dec 2020,0.12726893939393935,0.4071666666666667
foxnews.com,https://www.foxnews.com/politics/live-updates-biden-12-16-2020,LIVE UPDATES: Biden inauguration planners urge supporters to skip event due to COVID-19,Dec 2020,0.06506734006734008,0.33834175084175083
foxnews.com,https://www.foxnews.com/politics/biden-advisers-brother-lobbying-drugmaker-under-federal-investigation,Biden adviser's brother lobbying for drugmaker under federal probe,Dec 2020,0.06062104562104561,0.3796830946830947
foxnews.com,https://www.foxnews.com/politics/ratcliffe-biden-durham-special-counsel-probe-declassified-documents,"Ratcliffe urges Biden to let Durham probe run its course, says more docs 'should be' declassified",Dec 2020,0.12542207792207793,0.4194886363636364
foxnews.com,https://www.foxnews.com/politics/trump-hunter-biden-special-prosecutor,Trump says he has 'nothing to do' with 'potential prosecution' of Hunter Biden,Dec 2020,0.04384052579365078,0.5022883597883597
foxnews.com,https://www.foxnews.com/opinion/tucker-carlson-patrick-gaspard-george-soros-biden-cabinet,"Tucker Carlson: Meet Patrick Gaspard, George Soros' man in Biden's would-be Cabinet",Dec 2020,0.13358313096117974,0.4458292272316661
foxnews.com,https://www.foxnews.com/politics/republicans-demand-probe-into-padillas-35m-grant-to-biden-linked-firm-claim-misuse-of-taxpayer-funds,"Republicans demand probe into Padilla's $35M grant to Biden-linked firm, claim 'misuse' of taxpayer funds",Dec 2020,-0.05096153846153846,0.4242788461538461
foxnews.com,https://www.foxnews.com/media/hunter-biden-scandal-special-counsel-ignored,"Media continues to downplay, ignore Hunter Biden scandal as GOP lawmakers call for special counsel",Dec 2020,0.15793650793650788,0.4727513227513229
foxnews.com,https://www.foxnews.com/opinion/electoral-college-biden-speech-greg-gutfeld,Gutfeld on Biden claiming Trump committed an ‘assault on democracy’,Dec 2020,0.20216851050184387,0.4929593554593555
foxnews.com,https://www.foxnews.com/politics/democratic-gretchen-whitmer-co-chair-joe-biden-inauguration,Democratic Gov. Gretchen Whitmer to serve as co-chair of President-elect Joe Biden's inauguration,Dec 2020,0.0684848484848485,0.5100883838383837
foxnews.com,https://www.foxnews.com/media/laura-ingraham-biden-china-muscle-flexing-ccp,Laura Ingraham: Chinese officials know Biden win was ‘huge victory’ for Communist Party,Dec 2020,0.07409874608150471,0.34326018808777425
foxnews.com,https://www.foxnews.com/politics/biden-weighs-samantha-power-for-usaid-report,Biden considers Samantha Power for USAID: Report,Dec 2020,0.11720508658008658,0.4063879870129871
foxnews.com,https://www.foxnews.com/politics/omar-biden-team-bait-switch-undoing-trump-immigration-policy-take-time,Omar blasts Biden team 'bait and switch' after officials say undoing Trump immigration policy will 'take time',Dec 2020,0.09514383465996368,0.3964599916212819
foxnews.com,https://www.foxnews.com/politics/bidens-pick-of-denis-mcdonough-for-va-sparks-pushback-from-veterans,Biden's pick of Denis McDonough for VA sparks pushback from veterans,Dec 2020,0.0713219616204691,0.3766169154228855
foxnews.com,https://www.foxnews.com/politics/murthy-believes-realistic-timeline-sees-public-vaccinations-starting-mid-summer,Murthy believes 'realistic' timeline sees public vaccinations starting midsummer,Dec 2020,0.18111658456486046,0.4560207991242475
foxnews.com,https://www.foxnews.com/media/msnbc-kasie-hunt-biden-as-a-rule-doesnt-lie,"MSNBC's Kasie Hunt panned for saying she's 'struck' how Biden 'as a rule, doesn’t lie'",Dec 2020,0.18568948412698413,0.43204365079365065
foxnews.com,https://www.foxnews.com/politics/most-memorable-political-gaffes-2020,The most memorable political gaffes of 2020,Dec 2020,0.12132066841888273,0.4511969181612038
foxnews.com,https://www.foxnews.com/politics/archbishop-biden-not-full-communion-with-church-urges-denial,Retired Catholic archbishop says Biden should be denied Holy Communion over abortion stance,Dec 2020,0.049479166666666664,0.3741319444444444
foxnews.com,https://www.foxnews.com/world/gordon-chang-china-push-biden-around-dangerous,Gordon Chang warns China is 'going to push a President Biden around' and US must 'push back',Dec 2020,0.061931818181818185,0.3757575757575757
foxnews.com,https://www.foxnews.com/media/cnn-jeff-zucker-david-chalian-hunter-biden-project-veritas,"CNN boss, political director spiked Hunter Biden controversy, audiotapes reveal: 'We're not going with' story",Dec 2020,0.047873723498723514,0.4585112110112109
foxnews.com,https://www.foxnews.com/politics/hunter-biden-news-raises-stakes-for-a-g-pick,Hunter Biden news raises stakes for A.G. pick,Dec 2020,0.09248393359218107,0.3906034448560221
foxnews.com,https://www.foxnews.com/politics/hunter-biden-special-counsel-justice-department,"DOJ officials in 'ongoing discussions' about Hunter Biden special counsel, some say it's 'warranted': sources",Dec 2020,0.10535277105192356,0.452807371536185
foxnews.com,https://www.foxnews.com/media/la-times-mary-mcnamara-jill-biden,LA Times columnist rushes to Jill Biden's defense after ignoring attacks on conservative women,Dec 2020,0.07252415458937198,0.4397688060731539
foxnews.com,https://www.foxnews.com/politics/democratic-senator-some-gop-members-bordering-sedition-treason,Democratic senator claims some GOP members ‘are bordering on sedition and treason’,Dec 2020,0.33634259259259264,0.5361111111111111
foxnews.com,https://www.foxnews.com/opinion/gutfeld-hunter-biden-investigation,Gutfeld on the expanding Hunter Biden investigation,Dec 2020,0.06715142496392497,0.5079479316979317
foxnews.com,https://www.foxnews.com/opinion/iran-nuclear-force-biden-mitchell-bard,Mitchell Bard: Stopping Iran from getting nukes requires military force — here’s what Biden can do,Dec 2020,0.005984429756751183,0.38316841888270464
foxnews.com,https://www.foxnews.com/opinion/election-voter-fraud-trump-supreme-court-andrew-mccarthy,Andrew McCarthy: Trump effort to reverse Biden victory in Supreme Court is fatally flawed,Dec 2020,0.08770093795093796,0.48929040404040397
foxnews.com,https://www.foxnews.com/opinion/trump-evaluation-biden-a-scott-bolden,A. Scott Bolden: Biden must repair damage caused by incompetent Trump’s rampage across our democracy,Dec 2020,0.1171355339105339,0.4880203102453102
foxnews.com,https://www.foxnews.com/politics/black-lives-matter-co-founder-obama-defund-police,Black Lives Matter co-founder fires back at Obama for criticizing ‘defund the police’,Dec 2020,0.0847777777777778,0.3362222222222222
foxnews.com,https://www.foxnews.com/politics/live-updates-biden-transition-12-23-2020,Live Updates: Biden introduces education pick Cardona,Dec 2020,0.20625,0.4333333333333333
foxnews.com,https://www.foxnews.com/politics/tammy-bruce-dems-no-intention-unifying-country,Tammy Bruce: Biden staffer's crude insult shows Dems have 'no intention' of unifying country,Dec 2020,0.07112573099415205,0.5525584795321636
foxnews.com,https://www.foxnews.com/politics/bidens-treasury-nominees-meet-with-racial-justice-activists,"Biden's Treasury nominees meet with racial justice activists, 'defund the police' supporters",Dec 2020,0.11071182605273516,0.33947100878919056
foxnews.com,https://www.foxnews.com/politics/consulting-firm-scrubs-wiki-page-of-bidens-covid-czar-report,Consulting firm scrubs Wiki page of Biden’s COVID-19 czar: report,Dec 2020,0.06471493045961127,0.3650815142304504
foxnews.com,https://www.foxnews.com/opinion/joe-biden-president-sen-marco-rubio,"Sen. Marco Rubio: Joe Biden is president, now what",Jan 2021,0.05657675657675657,0.4586836774336775
foxnews.com,https://www.foxnews.com/politics/biden-inauguration-sworn-in-46th-president,"Joe Biden sworn in as 46th president, says 'democracy has prevailed' in inaugural address",Jan 2021,0.1390578049401579,0.3891291061879298
foxnews.com,https://www.foxnews.com/opinion/joe-biden-lucky-100-days-president-liz-peek,Liz Peek: Here's why Joe Biden could get very lucky in his first 100 days as president,Jan 2021,0.12890071602096922,0.4974993606955632
foxnews.com,https://www.foxnews.com/auto/wheres-bidens-beast-heres-why-new-president-doesnt-have-new-car,Where's Biden's Beast? Here's why the new president doesn't have a new car,Jan 2021,0.014330808080808078,0.410669191919192
foxnews.com,https://www.foxnews.com/politics/biden-to-sign-17-executive-actions-on-first-day-in-office-reversing-trump-policies-restoring-obama-programs,"Biden to sign 17 executive actions, orders to reverse Trump policies, restore Obama-era programs on first day",Jan 2021,0.09579970999873914,0.3131305075722551
foxnews.com,https://www.foxnews.com/politics/perino-biden-boring-portrayed-moderate-policies-extreme,"Joe Biden portrayed as 'boring,' moderate but some of his policies are 'extreme': Perino",Jan 2021,0.05142195767195767,0.5298941798941799
foxnews.com,https://www.foxnews.com/opinion/joe-biden-winner-divider-uniter,"Deroy Murdock: Joe Biden is a sore winner and a divider, not a uniter",Jan 2021,0.017845713774917317,0.42524531024531015
foxnews.com,https://www.foxnews.com/opinion/georgia-senate-runoffs-joe-biden-georgia-test-william-mcgurn,William McGurn: Georgia Senate runoffs -- Joe Biden's Peach State test,Jan 2021,0.29131701631701634,0.5413752913752914
foxnews.com,https://www.foxnews.com/politics/biden-administration-be-nice-or-i-will-fire-you,Biden to new administration staffers: Be nice to others or 'I will fire you on the spot',Jan 2021,-0.02655712973894793,0.3935878263150991
foxnews.com,https://www.foxnews.com/politics/biden-mask-federal-property-lincoln-memorial-mandate,Biden spotted maskless on federal property hours after signing mandate,Jan 2021,0.15687645687645685,0.3365967365967366
foxnews.com,https://www.foxnews.com/politics/biden-nothing-we-can-do-to-change-coronavirus-pandemic-trajectory-in-coming-months,Biden says 'nothing we can do' to change pandemic 'trajectory' in coming months,Jan 2021,-0.05126811594202898,0.28442028985507245
foxnews.com,https://www.foxnews.com/politics/biden-trump-left-very-generous-letter,Biden says Trump left him 'very generous' letter in Oval Office,Jan 2021,0.04075369075369075,0.2452020202020202
foxnews.com,https://www.foxnews.com/politics/biden-doj-obama-era-slush-fund-payouts-liberal-groups,Biden gives DOJ green light to resume Obama-era 'slush fund' payouts to liberal groups,Jan 2021,0.011190476190476195,0.2882539682539681
foxnews.com,https://www.foxnews.com/politics/biden-cabinet-picks-full-list,Biden's Cabinet picks: Full list,Jan 2021,0.059556663574520725,0.2973388218923934
foxnews.com,https://www.foxnews.com/politics/biden-harris-agenda-set-to-confront-these-challenges,Biden-Harris agenda set to confront these challenges,Jan 2021,0.08033483483483482,0.4493762333762335
foxnews.com,https://www.foxnews.com/politics/biden-saudi-arabia-first-plan-keystone-xl-pipeline-daines,Joe Biden putting 'Saudi Arabia first' by halting Keystone XL pipeline: Sen. Daines,Jan 2021,-0.01351461038961038,0.3254870129870129
foxnews.com,https://www.foxnews.com/politics/president-joe-biden-hunter-spotted-church,Biden and son Hunter attend first mass as president in DC,Jan 2021,0.08503066378066378,0.2920247807747808
foxnews.com,https://www.foxnews.com/politics/tom-cotton-joe-biden-antifa-riots-portland-seattle-denver,Tom Cotton: Antifa rioters won't stop because Joe Biden is president,Jan 2021,-0.1933641975308642,0.3655864197530864
foxnews.com,https://www.foxnews.com/politics/biden-reportedly-warned-family-about-business-dealings-before-election-for-christs-sake-watch-yourself,"Biden reportedly warned family about business dealings before election: 'For Christ’s sake, watch yourself’",Jan 2021,0.025408496732026158,0.3898692810457517
foxnews.com,https://www.foxnews.com/politics/biden-coronavirus-trajectory-nothing-we-can-do-reaction,Biden's 'nothing we can do' comments on coronavirus trajectory cause stir,Jan 2021,0.07873456790123458,0.4000999412110524
foxnews.com,https://www.foxnews.com/politics/grenell-susan-rice-shadow-president-biden-administration,Grenell: Susan Rice will be 'shadow president' in Biden administration,Jan 2021,0.1890033879164314,0.2945040466779597
foxnews.com,https://www.foxnews.com/politics/biden-rescind-trump-1776-commission,Biden to rescind Trump's '1776 Commission',Jan 2021,0.01808675558675558,0.33750438750438755
foxnews.com,https://www.foxnews.com/politics/biden-trump-not-above-law,Biden: Trump 'not above the law. Justice serves the people — it doesn’t protect the powerful',Jan 2021,0.11145833333333334,0.3604166666666666
foxnews.com,https://www.foxnews.com/politics/biden-day-one-trump-transgender-student-protections,Biden promises on Day One to reinstate rule protecting transgender student use of bathrooms,Jan 2021,0.17794117647058824,0.3715686274509804
foxnews.com,https://www.foxnews.com/politics/congress-certifies-bidens-electoral-college-victory-after-day-of-chaos-at-capitol,Biden’s Electoral College victory certified -- hours after Capitol chaos,Jan 2021,0.018725868725868733,0.4583655083655083
foxnews.com,https://www.foxnews.com/politics/biden-says-cruz-hawley-part-of-big-lie-while-senators-claim-they-are-being-called-nazis,"Biden says Cruz, Hawley part of ‘big lie’ -- while senators claim they are being called Nazis",Jan 2021,0.010689484126984118,0.4455109126984128
foxnews.com,https://www.foxnews.com/opinion/tucker-carlson-joe-biden-inauguration-war-on-white-supremacy,Tucker Carlson: Joe Biden declares war on 'White supremacy.' What does he mean by that?,Jan 2021,0.07359273790725403,0.4071951972758424
foxnews.com,https://www.foxnews.com/entertainment/stevie-wonder-joe-biden-kamala-harris-truth-commission-inequality,"Stevie Wonder calls on Joe Biden, Kamala Harris to establish a truth commission to investigate inequality",Jan 2021,-0.08421592775041052,0.6302955665024631
foxnews.com,https://www.foxnews.com/politics/republican-ags-warn-biden-administration-not-to-overstep-authority,Biden told by GOP state AGs they're willing to sue if administration oversteps authority,Jan 2021,0.16082535885167468,0.391347687400319
foxnews.com,https://www.foxnews.com/politics/xavier-becerra-what-to-know-about-bidens-hhs-secretary-pick,Xavier Becerra: What to know about Biden's HHS secretary pick,Jan 2021,0.15654761904761902,0.3735119047619047
foxnews.com,https://www.foxnews.com/opinion/biden-president-liberal-press-tim-graham,"Tim Graham: On Biden's first day as president, liberal press gets giddy",Jan 2021,0.08102111011593773,0.3642077271387616
foxnews.com,https://www.foxnews.com/politics/white-house-offers-biden-accepts-use-blair-house,White House offers and Biden accepts the use of Blair House for the night before inauguration,Jan 2021,0.034246880570409984,0.2753787878787879
foxnews.com,https://www.foxnews.com/politics/biden-says-dems-wont-have-the-votes-to-convict-trump-at-impeachment,Biden says Dems won’t have the votes to convict Trump at impeachment,Jan 2021,0.04444444444444445,0.2555555555555556
foxnews.com,https://www.foxnews.com/media/media-fawns-over-biden-throughout-inauguration-day-boy-did-they-lay-it-on-thick,"Media fawns over Biden throughout Inauguration Day: ‘Boy, did they lay it on thick’",Jan 2021,0.14837752525252526,0.4446965534465533
foxnews.com,https://www.foxnews.com/politics/biden-executive-order-first-day-in-office-rescinding-travel-ban,"Biden planning several executive orders on first day in office, including rescinding travel ban",Jan 2021,0.11288311688311688,0.42135397935397934
